Usage,Image name,neutral,happiness,surprise,sadness,anger,disgust,fear,contempt,unknown,NF
Training,fer0000448.png,7,0,2,0,0,0,1,0,0,0
Training,fer0000449.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000450.png,4,0,1,0,4,0,0,0,1,0
Training,fer0000451.png,1,1,2,0,6,0,0,0,0,0
Training,fer0000452.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000453.png,8,0,0,1,0,0,0,0,1,0
Training,fer0000454.png,1,1,3,0,2,0,0,0,3,0
Training,fer0000455.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000456.png,8,0,0,1,0,0,0,1,0,0
Training,fer0000457.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000458.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000459.png,1,0,3,1,0,0,1,0,4,0
Training,fer0000460.png,9,0,0,1,0,0,0,0,0,0
Training,fer0000461.png,6,0,0,4,0,0,0,0,0,0
Training,fer0000462.png,0,9,0,1,0,0,0,0,0,0
Training,fer0000463.png,3,0,1,0,6,0,0,0,0,0
Training,fer0000464.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000465.png,7,0,0,3,0,0,0,0,0,0
Training,fer0000466.png,8,0,0,1,0,0,0,0,1,0
Training,fer0000467.png,9,0,0,0,0,0,0,1,0,0
Training,fer0000468.png,7,2,0,0,0,1,0,0,0,0
Training,fer0000469.png,0,0,1,1,7,0,0,1,0,0
Training,fer0000470.png,0,0,8,0,0,0,2,0,0,0
Training,fer0000471.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000472.png,0,0,0,6,1,2,0,0,1,0
Training,fer0000473.png,0,0,7,1,0,0,2,0,0,0
Training,fer0000474.png,2,0,0,4,1,2,0,1,0,0
Training,fer0000475.png,0,2,2,0,6,0,0,0,0,0
Training,fer0000476.png,0,1,0,9,0,0,0,0,0,0
Training,fer0000477.png,4,4,0,0,0,0,0,0,2,0
Training,fer0000478.png,0,0,2,0,7,0,1,0,0,0
Training,fer0000479.png,0,0,9,0,0,0,1,0,0,0
Training,fer0000480.png,0,0,0,0,2,5,0,1,2,0
Training,fer0000481.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000482.png,2,0,0,8,0,0,0,0,0,0
Training,fer0000483.png,7,0,0,3,0,0,0,0,0,0
Training,fer0000484.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000485.png,3,0,0,6,1,0,0,0,0,0
Training,fer0000486.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000487.png,0,0,8,0,0,0,2,0,0,0
Training,fer0000488.png,0,6,2,0,1,0,0,0,1,0
Training,fer0000489.png,8,0,0,1,0,0,1,0,0,0
Training,fer0000490.png,7,3,0,0,0,0,0,0,0,0
Training,fer0000491.png,0,2,7,0,0,0,1,0,0,0
Training,fer0000492.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000493.png,5,0,4,0,0,0,1,0,0,0
Training,fer0000494.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000495.png,3,0,0,1,0,1,0,5,0,0
Training,fer0000496.png,0,0,10,0,0,0,0,0,0,0
Training,fer0000497.png,5,0,3,2,0,0,0,0,0,0
Training,fer0000498.png,6,0,0,0,4,0,0,0,0,0
Training,fer0000499.png,7,0,0,2,0,0,0,0,1,0
Training,,0,0,0,0,0,0,0,0,0,10
Training,fer0000500.png,9,1,0,0,0,0,0,0,0,0
Training,fer0000501.png,5,0,0,0,4,0,0,0,1,0
Training,fer0000502.png,6,0,0,0,0,2,0,0,2,0
Training,fer0000503.png,4,0,0,5,0,0,0,0,1,0
Training,fer0000504.png,7,0,0,1,2,0,0,0,0,0
Training,fer0000505.png,0,0,10,0,0,0,0,0,0,0
Training,fer0000506.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000507.png,7,0,0,1,0,0,0,1,1,0
Training,fer0000508.png,1,0,9,0,0,0,0,0,0,0
Training,fer0000509.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000510.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000511.png,5,0,0,4,0,0,0,0,1,0
Training,fer0000512.png,4,0,0,5,0,0,0,0,1,0
Training,fer0000513.png,4,0,0,4,0,1,0,0,1,0
Training,fer0000514.png,1,0,0,8,0,1,0,0,0,0
Training,fer0000515.png,2,0,3,0,2,0,3,0,0,0
Training,fer0000516.png,0,0,10,0,0,0,0,0,0,0
Training,fer0000517.png,0,2,3,0,2,0,0,0,3,0
Training,fer0000518.png,6,0,0,4,0,0,0,0,0,0
Training,fer0000519.png,5,0,3,0,2,0,0,0,0,0
Training,fer0000520.png,4,0,0,5,0,1,0,0,0,0
Training,fer0000521.png,0,0,9,0,0,0,1,0,0,0
Training,fer0000522.png,0,4,3,1,0,0,0,0,2,0
Training,fer0000523.png,3,0,0,5,2,0,0,0,0,0
Training,fer0000524.png,0,0,6,0,2,1,1,0,0,0
Training,fer0000525.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000526.png,8,0,1,0,0,0,0,0,1,0
Training,fer0000527.png,0,1,8,0,0,0,0,0,1,0
Training,fer0000528.png,1,1,0,8,0,0,0,0,0,0
Training,fer0000529.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000530.png,2,8,0,0,0,0,0,0,0,0
Training,fer0000531.png,0,0,1,3,0,3,2,0,1,0
Training,fer0000532.png,1,1,0,7,0,0,0,0,1,0
Training,fer0000533.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000534.png,6,0,0,4,0,0,0,0,0,0
Training,fer0000535.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000536.png,1,0,0,6,1,1,0,0,1,0
Training,fer0000537.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000538.png,1,9,0,0,0,0,0,0,0,0
Training,fer0000539.png,9,1,0,0,0,0,0,0,0,0
Training,fer0000540.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000541.png,6,0,0,4,0,0,0,0,0,0
Training,fer0000542.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000543.png,0,0,4,0,0,0,6,0,0,0
Training,fer0000544.png,7,0,0,0,1,0,0,0,2,0
Training,fer0000545.png,9,1,0,0,0,0,0,0,0,0
Training,fer0000546.png,2,3,5,0,0,0,0,0,0,0
Training,fer0000547.png,5,0,1,3,0,1,0,0,0,0
Training,fer0000548.png,1,0,0,6,1,0,0,0,2,0
Training,fer0000549.png,9,0,0,1,0,0,0,0,0,0
Training,fer0000550.png,8,1,0,1,0,0,0,0,0,0
Training,fer0000551.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000552.png,0,0,9,0,1,0,0,0,0,0
Training,fer0000553.png,4,1,0,3,0,0,0,1,1,0
Training,fer0000554.png,0,1,0,9,0,0,0,0,0,0
Training,fer0000555.png,8,0,0,1,0,0,0,0,1,0
Training,fer0000556.png,0,0,0,1,8,0,0,0,1,0
Training,fer0000557.png,4,0,0,4,0,2,0,0,0,0
Training,fer0000558.png,2,1,0,4,2,0,0,0,1,0
Training,fer0000559.png,2,8,0,0,0,0,0,0,0,0
Training,fer0000560.png,0,6,4,0,0,0,0,0,0,0
Training,fer0000561.png,0,0,0,0,7,3,0,0,0,0
Training,fer0000562.png,0,0,0,2,8,0,0,0,0,0
Training,fer0000563.png,7,3,0,0,0,0,0,0,0,0
Training,fer0000564.png,2,0,0,8,0,0,0,0,0,0
Training,fer0000565.png,4,4,1,0,1,0,0,0,0,0
Training,fer0000566.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000567.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000568.png,8,0,0,1,0,1,0,0,0,0
Training,fer0000569.png,0,8,2,0,0,0,0,0,0,0
Training,fer0000570.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000571.png,1,0,0,0,0,0,0,8,1,0
Training,fer0000572.png,1,9,0,0,0,0,0,0,0,0
Training,fer0000573.png,7,0,0,0,2,0,0,0,1,0
Training,fer0000574.png,5,0,0,4,1,0,0,0,0,0
Training,fer0000575.png,1,0,0,7,0,1,0,0,1,0
Training,fer0000576.png,1,0,7,0,0,0,2,0,0,0
Training,fer0000577.png,2,1,0,5,0,0,0,0,2,0
Training,fer0000578.png,0,0,0,10,0,0,0,0,0,0
Training,fer0000579.png,1,0,6,0,1,1,1,0,0,0
Training,fer0000580.png,0,2,6,0,1,0,1,0,0,0
Training,fer0000581.png,0,0,8,0,0,0,2,0,0,0
Training,fer0000582.png,3,6,0,0,0,0,0,0,1,0
Training,fer0000583.png,1,9,0,0,0,0,0,0,0,0
Training,fer0000584.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000585.png,9,0,0,0,0,0,0,0,1,0
Training,fer0000586.png,2,7,0,0,0,0,1,0,0,0
Training,fer0000587.png,0,7,2,0,1,0,0,0,0,0
Training,fer0000588.png,3,0,0,5,0,0,0,0,2,0
Training,fer0000589.png,7,0,2,0,0,0,1,0,0,0
Training,fer0000590.png,6,0,0,3,0,0,0,1,0,0
Training,fer0000591.png,0,0,2,0,5,0,2,0,1,0
Training,fer0000592.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000593.png,0,0,7,0,2,0,1,0,0,0
Training,fer0000594.png,7,3,0,0,0,0,0,0,0,0
Training,fer0000595.png,0,0,0,0,8,2,0,0,0,0
Training,fer0000596.png,1,4,0,2,0,0,0,0,3,0
Training,fer0000597.png,2,0,4,0,0,0,4,0,0,0
Training,fer0000598.png,4,0,1,1,1,1,0,1,1,0
Training,fer0000599.png,6,0,0,4,0,0,0,0,0,0
Training,fer0000600.png,4,0,0,5,0,0,0,1,0,0
Training,fer0000601.png,8,0,0,0,1,0,0,0,1,0
Training,fer0000602.png,6,0,1,0,0,0,0,0,3,0
Training,fer0000603.png,0,2,1,3,0,0,0,0,4,0
Training,fer0000604.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000605.png,0,1,0,9,0,0,0,0,0,0
Training,fer0000606.png,8,0,0,1,0,1,0,0,0,0
Training,fer0000607.png,1,9,0,0,0,0,0,0,0,0
Training,fer0000608.png,2,0,2,5,0,0,0,0,1,0
Training,fer0000609.png,4,0,0,3,1,1,0,1,0,0
Training,fer0000610.png,6,0,1,0,2,1,0,0,0,0
Training,fer0000611.png,0,9,0,1,0,0,0,0,0,0
Training,fer0000612.png,1,0,0,9,0,0,0,0,0,0
Training,fer0000613.png,8,1,0,1,0,0,0,0,0,0
Training,fer0000614.png,5,0,0,4,0,0,0,0,1,0
Training,fer0000615.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000616.png,7,0,0,1,2,0,0,0,0,0
Training,fer0000617.png,8,0,1,1,0,0,0,0,0,0
Training,fer0000618.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000619.png,0,0,9,0,0,0,1,0,0,0
Training,fer0000620.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000621.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000622.png,3,0,0,3,4,0,0,0,0,0
Training,fer0000623.png,3,1,0,4,2,0,0,0,0,0
Training,fer0000624.png,0,9,1,0,0,0,0,0,0,0
Training,fer0000625.png,9,0,0,1,0,0,0,0,0,0
Training,fer0000626.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000627.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000628.png,9,1,0,0,0,0,0,0,0,0
Training,fer0000629.png,1,1,0,7,0,0,0,0,1,0
Training,fer0000630.png,2,1,6,0,0,0,0,0,1,0
Training,,0,0,0,0,0,0,0,0,0,10
Training,fer0000632.png,0,1,4,0,2,0,3,0,0,0
Training,fer0000633.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000634.png,4,0,0,0,2,1,0,0,3,0
Training,fer0000635.png,1,9,0,0,0,0,0,0,0,0
Training,fer0000636.png,3,0,6,0,0,0,0,0,1,0
Training,,0,0,0,0,0,0,0,0,0,10
Training,fer0000638.png,0,0,3,5,0,0,1,0,1,0
Training,fer0000639.png,2,8,0,0,0,0,0,0,0,0
Training,fer0000640.png,6,1,0,0,0,0,0,1,2,0
Training,fer0000641.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000642.png,8,0,0,1,0,1,0,0,0,0
Training,fer0000643.png,1,9,0,0,0,0,0,0,0,0
Training,fer0000644.png,2,1,6,0,0,1,0,0,0,0
Training,fer0000645.png,1,0,8,0,0,0,0,0,1,0
Training,fer0000646.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000647.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000648.png,3,1,0,2,0,0,2,0,2,0
Training,fer0000649.png,9,0,0,1,0,0,0,0,0,0
Training,fer0000650.png,0,0,10,0,0,0,0,0,0,0
Training,fer0000651.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000652.png,4,0,0,0,2,0,0,0,4,0
Training,fer0000653.png,2,8,0,0,0,0,0,0,0,0
Training,fer0000654.png,0,1,0,4,2,1,0,0,2,0
Training,fer0000655.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000656.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000657.png,1,9,0,0,0,0,0,0,0,0
Training,fer0000658.png,0,0,9,0,1,0,0,0,0,0
Training,fer0000659.png,6,0,0,2,1,1,0,0,0,0
Training,fer0000660.png,7,0,3,0,0,0,0,0,0,0
Training,fer0000661.png,6,0,1,3,0,0,0,0,0,0
Training,fer0000662.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000663.png,3,1,0,0,6,0,0,0,0,0
Training,fer0000664.png,4,5,1,0,0,0,0,0,0,0
Training,fer0000665.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000666.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000667.png,0,0,2,4,0,0,4,0,0,0
Training,fer0000668.png,0,0,9,0,0,0,1,0,0,0
Training,fer0000669.png,0,1,2,0,7,0,0,0,0,0
Training,fer0000670.png,9,0,0,1,0,0,0,0,0,0
Training,fer0000671.png,5,1,0,3,0,0,0,1,0,0
Training,fer0000672.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000673.png,0,0,10,0,0,0,0,0,0,0
Training,fer0000674.png,1,0,0,5,2,0,2,0,0,0
Training,fer0000675.png,3,0,0,0,6,0,0,0,1,0
Training,fer0000676.png,9,1,0,0,0,0,0,0,0,0
Training,fer0000677.png,6,0,0,2,0,0,0,0,2,0
Training,fer0000678.png,3,0,0,7,0,0,0,0,0,0
Training,fer0000679.png,8,0,0,0,1,0,0,1,0,0
Training,fer0000680.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000681.png,8,0,0,0,0,0,0,0,2,0
Training,fer0000682.png,1,9,0,0,0,0,0,0,0,0
Training,fer0000683.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000684.png,0,1,9,0,0,0,0,0,0,0
Training,fer0000685.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000686.png,6,0,0,3,0,0,0,0,1,0
Training,fer0000687.png,3,0,0,5,1,0,0,0,1,0
Training,fer0000688.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000689.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000690.png,0,0,10,0,0,0,0,0,0,0
Training,fer0000691.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000692.png,9,0,0,1,0,0,0,0,0,0
Training,fer0000693.png,6,0,3,0,0,0,1,0,0,0
Training,fer0000694.png,8,0,0,1,0,0,0,0,1,0
Training,fer0000695.png,9,0,0,0,1,0,0,0,0,0
Training,fer0000696.png,0,0,9,0,1,0,0,0,0,0
Training,fer0000697.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000698.png,1,0,0,1,3,2,0,2,1,0
Training,fer0000699.png,4,0,0,4,0,1,0,0,1,0
Training,fer0000700.png,0,1,0,4,3,0,0,1,1,0
Training,fer0000701.png,4,0,0,5,0,0,0,0,1,0
Training,fer0000702.png,0,0,1,2,7,0,0,0,0,0
Training,fer0000703.png,7,0,0,2,1,0,0,0,0,0
Training,fer0000704.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000705.png,5,0,1,3,0,0,0,0,1,0
Training,fer0000706.png,0,1,9,0,0,0,0,0,0,0
Training,fer0000707.png,3,1,3,0,0,0,0,0,3,0
Training,fer0000708.png,1,0,0,1,0,0,6,0,2,0
Training,fer0000709.png,4,0,0,6,0,0,0,0,0,0
Training,fer0000710.png,1,0,0,8,0,0,1,0,0,0
Training,fer0000711.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000712.png,2,0,1,0,7,0,0,0,0,0
Training,fer0000713.png,6,0,1,3,0,0,0,0,0,0
Training,fer0000714.png,3,0,1,0,4,1,0,0,1,0
Training,fer0000715.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000716.png,1,0,0,8,0,0,1,0,0,0
Training,fer0000717.png,1,0,8,0,0,0,1,0,0,0
Training,fer0000718.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000719.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000720.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000721.png,2,0,2,6,0,0,0,0,0,0
Training,fer0000722.png,4,4,0,0,0,0,0,2,0,0
Training,fer0000723.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000724.png,4,0,3,2,0,0,1,0,0,0
Training,fer0000725.png,1,1,0,5,1,0,0,0,2,0
Training,fer0000726.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000727.png,6,0,0,2,0,0,0,0,2,0
Training,fer0000728.png,6,1,0,2,0,1,0,0,0,0
Training,fer0000729.png,8,0,0,2,0,0,0,0,0,0
Training,fer0000730.png,7,0,0,2,0,0,0,0,1,0
Training,fer0000731.png,7,0,0,3,0,0,0,0,0,0
Training,fer0000732.png,1,9,0,0,0,0,0,0,0,0
Training,fer0000733.png,3,0,0,6,0,0,0,0,1,0
Training,fer0000734.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000735.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000736.png,1,9,0,0,0,0,0,0,0,0
Training,fer0000737.png,5,0,0,4,0,0,1,0,0,0
Training,fer0000738.png,5,0,3,0,0,0,0,1,1,0
Training,fer0000739.png,9,0,0,1,0,0,0,0,0,0
Training,fer0000740.png,1,1,6,0,0,0,0,0,2,0
Training,fer0000741.png,0,1,0,6,2,0,1,0,0,0
Training,fer0000742.png,1,0,2,0,0,0,7,0,0,0
Training,fer0000743.png,1,0,2,7,0,0,0,0,0,0
Training,fer0000744.png,0,0,0,3,0,0,7,0,0,0
Training,fer0000745.png,7,0,0,2,0,0,0,1,0,0
Training,fer0000746.png,4,0,1,1,0,0,0,0,4,0
Training,fer0000747.png,3,0,0,6,0,0,0,0,1,0
Training,fer0000748.png,2,0,7,0,1,0,0,0,0,0
Training,fer0000749.png,2,0,7,0,0,0,0,0,1,0
Training,fer0000750.png,2,0,1,6,0,0,0,0,1,0
Training,fer0000751.png,7,0,0,3,0,0,0,0,0,0
Training,fer0000752.png,0,1,0,0,0,0,0,7,2,0
Training,fer0000753.png,1,0,0,4,3,0,1,0,1,0
Training,fer0000754.png,0,0,0,0,6,3,0,0,1,0
Training,fer0000755.png,6,2,0,0,0,1,0,1,0,0
Training,fer0000756.png,0,0,0,0,6,4,0,0,0,0
Training,fer0000757.png,1,2,5,0,0,0,0,0,2,0
Training,fer0000758.png,1,9,0,0,0,0,0,0,0,0
Training,fer0000759.png,1,0,0,1,2,0,0,6,0,0
Training,fer0000760.png,6,0,0,3,0,0,0,1,0,0
Training,fer0000761.png,0,1,8,0,0,0,0,0,1,0
Training,fer0000762.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000763.png,5,0,0,0,4,0,0,1,0,0
Training,fer0000764.png,5,4,1,0,0,0,0,0,0,0
Training,fer0000765.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000766.png,0,0,3,1,1,0,4,0,1,0
Training,fer0000767.png,3,0,5,0,0,0,0,0,2,0
Training,fer0000768.png,7,0,0,1,1,0,0,0,1,0
Training,fer0000769.png,0,0,10,0,0,0,0,0,0,0
Training,fer0000770.png,4,5,0,0,0,0,0,1,0,0
Training,fer0000771.png,3,0,1,3,0,0,0,0,3,0
Training,fer0000772.png,2,6,2,0,0,0,0,0,0,0
Training,fer0000773.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000774.png,9,0,0,0,0,0,0,0,1,0
Training,fer0000775.png,0,0,10,0,0,0,0,0,0,0
Training,fer0000776.png,0,3,1,0,1,1,0,2,2,0
Training,fer0000777.png,3,0,1,3,0,0,1,0,2,0
Training,fer0000778.png,1,8,1,0,0,0,0,0,0,0
Training,fer0000779.png,8,0,1,1,0,0,0,0,0,0
Training,fer0000780.png,2,0,0,8,0,0,0,0,0,0
Training,fer0000781.png,2,0,5,2,0,0,1,0,0,0
Training,fer0000782.png,3,0,6,0,0,0,1,0,0,0
Training,fer0000783.png,8,0,1,1,0,0,0,0,0,0
Training,fer0000784.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000785.png,8,2,0,0,0,0,0,0,0,0
Training,fer0000786.png,2,8,0,0,0,0,0,0,0,0
Training,fer0000787.png,1,0,5,0,1,0,3,0,0,0
Training,fer0000788.png,5,0,0,3,2,0,0,0,0,0
Training,fer0000789.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000790.png,1,9,0,0,0,0,0,0,0,0
Training,fer0000791.png,9,0,0,0,0,0,0,1,0,0
Training,fer0000792.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000793.png,8,0,1,0,1,0,0,0,0,0
Training,fer0000794.png,4,0,3,1,0,0,2,0,0,0
Training,fer0000795.png,6,0,0,3,0,0,0,0,1,0
Training,fer0000796.png,1,0,0,5,0,0,0,0,4,0
Training,fer0000797.png,0,0,2,0,6,1,0,0,1,0
Training,fer0000798.png,7,0,0,1,1,0,0,0,1,0
Training,fer0000799.png,9,1,0,0,0,0,0,0,0,0
Training,fer0000800.png,1,7,0,1,0,0,0,0,1,0
Training,fer0000801.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000802.png,1,6,2,0,0,1,0,0,0,0
Training,fer0000803.png,2,1,1,0,0,0,3,0,3,0
Training,fer0000804.png,4,0,4,0,0,0,2,0,0,0
Training,fer0000805.png,4,0,0,4,1,1,0,0,0,0
Training,fer0000806.png,3,0,0,3,0,2,0,1,1,0
Training,fer0000807.png,1,9,0,0,0,0,0,0,0,0
Training,fer0000808.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000809.png,1,0,4,0,0,0,5,0,0,0
Training,fer0000810.png,0,0,0,10,0,0,0,0,0,0
Training,fer0000811.png,0,9,0,0,0,1,0,0,0,0
Training,fer0000812.png,1,0,8,0,0,0,1,0,0,0
Training,fer0000813.png,5,0,1,2,0,0,0,0,2,0
Training,fer0000814.png,1,0,0,0,8,0,0,0,1,0
Training,fer0000815.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000816.png,2,0,0,7,0,0,0,0,1,0
Training,fer0000817.png,1,0,9,0,0,0,0,0,0,0
Training,fer0000818.png,1,9,0,0,0,0,0,0,0,0
Training,fer0000819.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000820.png,1,0,0,5,0,0,3,0,1,0
Training,fer0000821.png,0,0,3,0,7,0,0,0,0,0
Training,fer0000822.png,0,0,2,0,7,0,0,0,1,0
Training,fer0000823.png,0,0,0,3,1,2,4,0,0,0
Training,fer0000824.png,0,0,2,0,6,1,0,0,1,0
Training,fer0000825.png,1,9,0,0,0,0,0,0,0,0
Training,fer0000826.png,0,0,0,6,2,0,2,0,0,0
Training,fer0000827.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000828.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000829.png,4,0,0,3,0,0,1,0,2,0
Training,fer0000830.png,5,0,0,4,0,0,0,0,1,0
Training,fer0000831.png,2,0,0,6,0,1,0,0,1,0
Training,fer0000832.png,2,0,0,4,2,1,0,0,1,0
Training,fer0000833.png,0,1,0,0,8,1,0,0,0,0
Training,fer0000834.png,2,0,2,1,0,0,5,0,0,0
Training,fer0000835.png,1,0,9,0,0,0,0,0,0,0
Training,fer0000836.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000837.png,5,0,0,5,0,0,0,0,0,0
Training,fer0000838.png,3,6,0,0,0,0,0,0,1,0
Training,fer0000839.png,7,0,0,1,1,0,0,0,1,0
Training,fer0000840.png,9,0,0,0,1,0,0,0,0,0
Training,fer0000841.png,0,0,6,0,2,0,1,0,1,0
Training,fer0000842.png,3,0,0,6,1,0,0,0,0,0
Training,fer0000843.png,3,0,0,1,1,3,1,1,0,0
Training,fer0000844.png,5,1,0,2,0,0,1,0,1,0
Training,fer0000845.png,9,0,0,0,0,1,0,0,0,0
Training,fer0000846.png,0,8,2,0,0,0,0,0,0,0
Training,fer0000847.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000848.png,3,0,0,5,1,0,0,1,0,0
Training,fer0000849.png,0,5,1,0,4,0,0,0,0,0
Training,fer0000850.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000851.png,2,0,7,0,0,0,0,0,1,0
Training,fer0000852.png,1,1,0,4,4,0,0,0,0,0
Training,fer0000853.png,8,0,0,0,1,0,0,1,0,0
Training,fer0000854.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000855.png,0,0,9,0,0,0,1,0,0,0
Training,fer0000856.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000857.png,0,7,1,0,1,0,0,0,1,0
Training,fer0000858.png,6,0,1,3,0,0,0,0,0,0
Training,fer0000859.png,0,1,1,0,5,1,0,1,1,0
Training,fer0000860.png,0,1,1,0,0,0,7,0,1,0
Training,fer0000861.png,0,9,1,0,0,0,0,0,0,0
Training,fer0000862.png,1,2,0,1,2,2,0,0,2,0
Training,fer0000863.png,0,0,10,0,0,0,0,0,0,0
Training,fer0000864.png,4,0,0,5,0,0,0,1,0,0
Training,fer0000865.png,1,0,1,4,0,1,3,0,0,0
Training,fer0000866.png,5,0,5,0,0,0,0,0,0,0
Training,fer0000867.png,8,0,0,1,0,0,0,0,1,0
Training,fer0000868.png,1,9,0,0,0,0,0,0,0,0
Training,fer0000869.png,0,0,0,4,1,1,4,0,0,0
Training,fer0000870.png,5,0,0,3,0,0,0,0,2,0
Training,fer0000871.png,0,10,0,0,0,0,0,0,0,0
Training,fer0000872.png,8,0,0,2,0,0,0,0,0,0
Training,fer0000873.png,9,0,0,0,1,0,0,0,0,0
Training,fer0000874.png,5,1,1,0,0,0,0,2,1,0
Training,fer0000875.png,6,0,0,0,0,1,0,0,3,0
Training,fer0000876.png,6,0,0,2,0,1,0,1,0,0
Training,fer0000877.png,9,0,0,0,1,0,0,0,0,0
Training,fer0000878.png,0,9,1,0,0,0,0,0,0,0
Training,fer0000879.png,0,0,0,9,1,0,0,0,0,0
Training,fer0000880.png,4,1,0,5,0,0,0,0,0,0
Training,fer0000881.png,1,0,0,0,7,2,0,0,0,0
Training,fer0000882.png,9,0,0,0,0,0,0,0,1,0
Training,fer0000883.png,9,0,0,0,0,0,0,0,1,0
Training,fer0000884.png,0,0,0,4,2,1,0,0,3,0
Training,fer0000885.png,0,2,8,0,0,0,0,0,0,0
Training,fer0000886.png,5,1,4,0,0,0,0,0,0,0
Training,fer0000887.png,7,0,0,1,0,0,1,0,1,0
Training,fer0000888.png,6,0,0,4,0,0,0,0,0,0
Training,fer0000889.png,10,0,0,0,0,0,0,0,0,0
Training,fer0000890.png,3,7,0,0,0,0,0,0,0,0
Training,fer0000891.png,5,0,5,0,0,0,0,0,0,0
Training,fer0000892.png,1,8,0,0,0,0,0,0,1,0
Training,fer0000893.png,5,4,0,0,0,0,0,0,1,0
Training,fer0000894.png,8,0,0,1,1,0,0,0,0,0
Training,fer0000895.png,1,9,0,0,0,0,0,0,0,0
Training,fer0000896.png,1,9,0,0,0,0,0,0,0,0
